case,case_name,dim,run,seed,algo,pop,best_fitness,PSRR_DB,penalty,is_feasible,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,viol_vref,viol_tc,viol_loop_gain,viol_phase_margin,viol_gain_margin,viol_power,first_feasible_eval,best_feasible_found,best_feasible_fitness,best_feasible_PSRR,best_feasible_VREF,best_feasible_TC,best_feasible_LOOP_GAIN_DB,best_feasible_PHASE_MARGIN_DEG,best_feasible_GAIN_MARGIN_DB,best_feasible_POWER_UW,runtime_sec,eval_budget,actual_evals,last_improvement_eval,convergence_auc,sim_evals_worker_cum,sim_ok_worker_cum,sim_failures_worker_cum,server_restarts_worker_cum,psrr_def,PSRR_WC_DB,PSRR_100HZ_DB,best_feasible_PSRR_WC_DB,best_feasible_PSRR_100HZ_DB,evaluator_recovers_timeouts,x_w_pdiff,x_r_wdiff,x_l_pdiff,x_r_ldiff,x_w_ncasc,x_r_wcasc,x_l_ncasc,x_r_lcasc,x_w_pmir,x_r_wmir,x_l_pmir,x_r_lmir,x_w_pass,x_l_pass,x_iss,x_vbnv,xf_w_pdiff,xf_r_wdiff,xf_l_pdiff,xf_r_ldiff,xf_w_ncasc,xf_r_wcasc,xf_l_ncasc,xf_r_lcasc,xf_w_pmir,xf_r_wmir,xf_l_pmir,xf_r_lmir,xf_w_pass,xf_l_pass,xf_iss,xf_vbnv,c_VREF_min,c_VREF_max,c_TC_max,c_LoopGain_min,c_PhaseMargin_min,c_GainMargin_min,c_Power_max
highdim,SKY130-BGR-highdim,16,26,338345,ACO,40,-37.69563,37.69563,0,1,1.218912,22.46912,53.5482,61.781000000000006,21.3828,32.77049,0,0,0,0,0,0,21147.0,1,-37.69563,37.69563,1.218912,22.46912,53.5482,61.781000000000006,21.3828,32.77049,26678.205576641485,220000,220000,187960.0,75.52433582775375,220001,128265,measure_failed=91284;no_convergence=452,0,PSRR_worst_case_10Hz_10MHz,37.69563,43.49096,37.69563,43.49096,1,11.01,2.0,0.97,0.968160145640395,1.0,1.036595220062678,0.29,0.7050990325301917,4.62,0.5169646464757415,4.91,2.0,45.75,0.15,4.973175674111396,0.9,11.01,2.0,0.97,0.968160145640395,1.0,1.036595220062678,0.29,0.7050990325301917,4.62,0.5169646464757415,4.91,2.0,45.75,0.15,4.973175674111396,0.9,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,27,339345,ACO,40,-39.63912,39.63912,0,1,1.218977,13.43402,55.3255,71.978,25.7645,38.25092,0,0,0,0,0,0,28562.0,1,-39.63912,39.63912,1.218977,13.43402,55.3255,71.978,25.7645,38.25092,28521.921666976064,220000,220000,219720.0,100.85222818561812,220001,137253,measure_failed=82472;no_convergence=276,0,PSRR_worst_case_10Hz_10MHz,39.63912,43.21082,39.63912,43.21082,1,7.08,1.99227829467146,0.415,1.00013664774493,3.955,2.0,0.15,1.5101444992089372,2.345,0.5975383650565232,3.835,1.9180251114383124,12.87,2.0500000000000003,6.87996553928368,0.908232377241301,7.08,1.99227829467146,0.415,1.00013664774493,3.955,2.0,0.15,1.5101444992089372,2.345,0.5975383650565232,3.835,1.9180251114383124,12.87,2.0500000000000003,6.87996553928368,0.908232377241301,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,28,340345,ACO,40,-27.34628,27.34628,0,1,1.218705,8.563486,51.5382,82.8978,23.1281,33.16727,0,0,0,0,0,0,5081.0,1,-27.34628,27.34628,1.218705,8.563486,51.5382,82.8978,23.1281,33.16727,22438.062706684694,220000,220000,35080.0,0.0405654028882005,220001,74300,measure_failed=144969;no_convergence=732,0,PSRR_worst_case_10Hz_10MHz,27.34628,34.79991,27.34628,34.79991,1,22.395,1.496714675989082,0.15,1.0,3.065,1.5427783992735238,1.44,0.5,1.0,1.6705596273809462,0.945,1.8127814474035373,54.615,2.33,5.117088346598937,0.9010651187833808,22.395,1.496714675989082,0.15,1.0,3.065,1.5427783992735238,1.44,0.5,1.0,1.6705596273809462,0.945,1.8127814474035373,54.615,2.33,5.117088346598937,0.9010651187833808,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,29,341345,ACO,40,-35.13649,35.13649,0,1,1.219217,25.67967,59.4831,68.885,28.1476,32.78056,0,0,0,0,0,0,12232.0,1,-35.13649,35.13649,1.219217,25.67967,59.4831,68.885,28.1476,32.78056,24871.67153212987,220000,220000,210760.0,46.38415726446256,220001,101128,measure_failed=118811;no_convergence=62,0,PSRR_worst_case_10Hz_10MHz,35.13649,35.13649,35.13649,35.13649,1,5.595,1.7724409492899094,1.13,0.9190412267036832,1.235,1.7347565376363918,0.2,0.8128581588607381,4.285,0.5,7.56,1.5807029948565408,28.975,0.99,4.97653400841363,0.9132882632291428,5.595,1.7724409492899094,1.13,0.9190412267036832,1.235,1.7347565376363918,0.2,0.8128581588607381,4.285,0.5,7.56,1.5807029948565408,28.975,0.99,4.97653400841363,0.9132882632291428,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,0,312345,FA,40,982.84554,17.15446,1,0,1.2184,6031.453,50.0,83.0653,34.1596,23.95814,0,1,0,0,0,0,,0,,,,,,,,,3721.177510499954,220000,220000,20157.0,986.3739375672224,220001,219272,measure_failed=436;no_convergence=293,0,PSRR_worst_case_10Hz_10MHz,17.15446,30.12893,,,1,5.0600000000000005,1.5375546020379949,2.355,1.4211805704053049,15.065,0.6537889741364822,0.15,1.0,18.76,0.5866873378092287,4.33,0.5764072040756807,91.155,5.095000000000001,1.923258244563184,1.4987378549488333,,,,,,,,,,,,,,,,,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,1,313345,FA,40,980.45867,19.54133,1,0,1.2184,24.98557,33.1671,84.9559,22.5193,39.49312,0,0,1,0,0,0,,0,,,,,,,,,2270.200549488887,220000,220000,14611.0,997.2311235861528,220001,218877,measure_failed=1123;no_convergence=1,0,PSRR_worst_case_10Hz_10MHz,19.54133,36.86932,,,1,37.06,0.7570417984765577,1.345,0.6232663157715902,27.515,0.8243053829219332,0.1649999999999999,0.9090909090909092,13.045,0.9641547192777672,0.3299999999999999,1.3759072216713475,28.445,7.99,7.31874360576035,1.423851107427589,,,,,,,,,,,,,,,,,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,2,314345,FA,40,-20.17896,20.17896,0,1,1.2184,24.37374,53.0057,62.057,25.2267,37.88451,0,0,0,0,0,0,1185.0,1,-20.17896,20.17896,1.2184,24.37374,53.0057,62.057,25.2267,37.88451,2738.413496291265,220000,220000,14603.0,-11.7678339502225,220001,219492,measure_failed=493;no_convergence=16,0,PSRR_worst_case_10Hz_10MHz,20.17896,28.4634,20.17896,28.4634,1,15.935,1.645265335873754,0.855,1.306164749448889,11.87,0.6906399196792589,1.73,1.9517547954141388,11.025,1.6473616062791907,7.855,1.7323572690717892,72.08,6.840000000000001,6.759173740569615,0.9567468916411792,15.935,1.645265335873754,0.855,1.306164749448889,11.87,0.6906399196792589,1.73,1.9517547954141388,11.025,1.6473616062791907,7.855,1.7323572690717892,72.08,6.840000000000001,6.759173740569615,0.9567468916411792,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,3,315345,FA,40,-12.63115,12.63115,0,1,1.220152,21.70122,50.0,78.712,31.2413,27.9155,0,0,0,0,0,0,717.0,1,-12.63115,12.63115,1.220152,21.70122,50.0,78.712,31.2413,27.9155,2498.2825670987368,220000,220000,15379.0,-9.11820821951168,220001,219560,measure_failed=440;no_convergence=1,0,PSRR_worst_case_10Hz_10MHz,12.63115,32.47584,12.63115,32.47584,1,25.83,0.935116678546268,1.825,0.8497880453961322,30.535,0.6179029369542273,0.15,1.0,29.89,1.1381201412698434,2.22,1.398171255821078,91.495,4.675000000000001,3.2768533663554367,1.644636722460067,25.83,0.935116678546268,1.825,0.8497880453961322,30.535,0.6179029369542273,0.15,1.0,29.89,1.1381201412698434,2.22,1.398171255821078,91.495,4.675000000000001,3.2768533663554367,1.644636722460067,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,4,316345,FA,40,974.36679,25.63321,1,0,1.218659,5967.422,55.2318,65.048,15.9659,46.20173,0,1,0,0,0,0,,0,,,,,,,,,3574.538770256564,220000,220000,22508.0,981.1694266665075,220001,219281,measure_failed=531;no_convergence=189,0,PSRR_worst_case_10Hz_10MHz,25.63321,26.16105,,,1,5.0,1.9629611419645172,2.915,1.877160408338957,1.0,1.7133042527783044,3.62,1.923791793720125,18.33,1.2260066795113131,3.66,1.1071211149594105,46.99,3.34,9.643825030708816,0.9247466468597336,,,,,,,,,,,,,,,,,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,5,317345,FA,40,979.42979,20.57021,1,0,1.2184,25.62228,41.8613,79.957,40.2953,23.01476,0,0,1,0,0,0,,0,,,,,,,,,2331.7191592529416,220000,220000,15651.0,986.1885682093736,220001,219122,measure_failed=852;no_convergence=27,0,PSRR_worst_case_10Hz_10MHz,20.57021,36.50698,,,1,4.220000000000001,0.9985851031512286,4.655,0.9061236904325674,1.0,0.8303672764183647,0.5650000000000001,1.6127356111909776,12.225,1.1981917808193978,6.115,1.381235572193992,66.725,4.680000000000001,1.5958322661492996,1.541238715941628,,,,,,,,,,,,,,,,,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,6,318345,FA,40,977.94737,22.05263,1,0,1.2184,117.173,50.0,85.2698,34.9191,30.75143,0,1,0,0,0,0,,0,,,,,,,,,2618.681409034878,220000,220000,13683.0,984.7593177959944,220001,219200,measure_failed=771;no_convergence=30,0,PSRR_worst_case_10Hz_10MHz,22.05263,42.25347,,,1,2.265,1.8280623883837324,3.825,1.3112112427223823,1.69,1.1786557503132855,0.985,0.7832165388636391,31.24,0.7233616804891577,3.98,1.002463291488222,70.1,5.455,4.282259961604241,1.0667939385706748,,,,,,,,,,,,,,,,,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,7,319345,FA,40,983.77164,16.22836,1,0,1.2184,5244.599,50.0,82.8896,27.6266,30.48739,0,1,0,0,0,0,,0,,,,,,,,,2404.75501973182,220000,220000,14707.0,990.5980753472504,220001,219283,measure_failed=707;no_convergence=11,0,PSRR_worst_case_10Hz_10MHz,16.22836,43.49032,,,1,24.045,1.712948977120212,1.76,1.1539584689372409,23.965,0.5541971155410237,0.15,1.0,36.22,0.5666488366854805,3.755,1.004843269550461,75.34,7.74,4.190800560936181,1.4998209273183176,,,,,,,,,,,,,,,,,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,8,320345,FA,40,-20.22083,20.22083,0,1,1.2184,25.9655,50.0,86.6329,36.8399,25.78577,0,0,0,0,0,0,2611.0,1,-20.22083,20.22083,1.2184,25.9655,50.0,86.6329,36.8399,25.78577,2434.1281944084917,220000,220000,14976.0,-5.110512429715591,220001,219178,measure_failed=795;no_convergence=28,0,PSRR_worst_case_10Hz_10MHz,20.22083,33.04586,20.22083,33.04586,1,2.995,1.0651315320713193,5.260000000000001,0.8192690542481293,2.3200000000000003,0.997146183810402,4.62,1.2950898445014478,4.445,1.0877212467345097,6.305000000000001,1.6222858912295868,85.92,6.720000000000001,2.5580907285603147,1.0402054974571122,2.995,1.0651315320713193,5.260000000000001,0.8192690542481293,2.3200000000000003,0.997146183810402,4.62,1.2950898445014478,4.445,1.0877212467345097,6.305000000000001,1.6222858912295868,85.92,6.720000000000001,2.5580907285603147,1.0402054974571122,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,9,321345,FA,40,976.67289,23.32711,1,0,1.218401,6231.982,50.1021,83.7468,31.9717,28.37225,0,1,0,0,0,0,,0,,,,,,,,,1956.30887586996,220000,220000,14406.0,980.0882894408612,220001,218936,measure_failed=1062;no_convergence=3,0,PSRR_worst_case_10Hz_10MHz,23.32711,39.74538,,,1,4.505,1.4479807748350977,2.25,1.0406094111606523,1.0,0.828161228259139,2.86,1.913476145568511,34.075,1.7290308745787073,1.355,1.9521543881560783,52.145,7.03,3.4565795616436064,1.1057019855204184,,,,,,,,,,,,,,,,,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,10,322345,FA,40,978.42774,21.57226,1,0,1.218401,25.99035,46.0842,85.7715,25.5032,35.41709,0,0,1,0,0,0,,0,,,,,,,,,3319.4635348599404,220000,220000,22048.0,980.1950592312576,220001,219426,measure_failed=573;no_convergence=2,0,PSRR_worst_case_10Hz_10MHz,21.57226,30.11852,,,1,10.495,1.1790895803307453,2.265,0.7482469329637034,1.0,0.5061407305277094,4.375,1.501964775844357,14.865,0.8436853119944996,1.2049999999999998,1.693487427837233,45.905,7.920000000000001,5.902925161052985,1.4101593112870554,,,,,,,,,,,,,,,,,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,11,323345,FA,40,976.38653,23.61347,1,0,1.218401,4685.988,50.4046,82.3006,21.7034,53.44895,0,1,0,0,0,0,,0,,,,,,,,,2856.0684322863817,220000,220000,15787.0,979.829252836513,220001,219330,measure_failed=665;no_convergence=6,0,PSRR_worst_case_10Hz_10MHz,23.61347,23.61347,,,1,6.63,0.7486040212205262,1.4549999999999998,0.6517667885348034,12.8,1.0172658778186892,0.1649999999999999,1.5697603576643278,16.895,0.8636041875383694,0.73,1.332957105284324,87.505,3.09,12.16280503256339,1.1778435812648829,,,,,,,,,,,,,,,,,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,12,324345,FA,40,1987.02582,12.97418,2,0,1.096705,25.99522,7.56873,107.6271,40.0961,21.20888,1,0,1,0,0,0,,0,,,,,,,,,2244.530536893755,220000,220000,17750.0,1988.7705789488807,220001,217570,measure_failed=2426;no_convergence=5,0,PSRR_worst_case_10Hz_10MHz,12.97418,12.97418,,,1,5.23,1.2842492313861402,0.15,1.0,33.315,0.9844239570586976,0.15,1.0,35.08,0.7331973698518061,5.3950000000000005,1.6826881046298874,32.93,6.65,2.379221292771456,1.3953484814523467,,,,,,,,,,,,,,,,,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,13,325345,FA,40,975.03909,24.96091,1,0,1.2184,5981.042,50.8589,83.7226,22.4413,44.39918,0,1,0,0,0,0,,0,,,,,,,,,3376.512431498617,220000,220000,24524.0,981.8487354735134,220001,219104,measure_failed=885;no_convergence=12,0,PSRR_worst_case_10Hz_10MHz,24.96091,26.57533,,,1,4.995,1.8273768094698064,3.185,1.234444646461179,1.0,1.6771008701559142,3.855,0.7681720480604913,2.21,1.0288515129928544,1.06,1.5728033244447035,42.76,4.355,9.021239356527303,0.9446326220891468,,,,,,,,,,,,,,,,,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,14,326345,FA,40,-19.59531,19.59531,0,1,1.2184,22.35918,50.0,64.18,30.8501,33.14668,0,0,0,0,0,0,1307.0,1,-19.59531,19.59531,1.2184,22.35918,50.0,64.18,30.8501,33.14668,2571.889175508172,220000,220000,14852.0,-4.470223830074226,220001,219310,measure_failed=667;no_convergence=24,0,PSRR_worst_case_10Hz_10MHz,19.59531,51.2034,19.59531,51.2034,1,20.105,0.9062602491688316,1.025,0.964851956749259,36.16,0.9851909523247584,0.235,0.6382978723404256,12.77,1.760422212594302,8.0,1.6221127798048822,76.06,7.45,5.114125309749726,1.1052429352144648,20.105,0.9062602491688316,1.025,0.964851956749259,36.16,0.9851909523247584,0.235,0.6382978723404256,12.77,1.760422212594302,8.0,1.6221127798048822,76.06,7.45,5.114125309749726,1.1052429352144648,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,15,327345,FA,40,-22.31573,22.31573,0,1,1.2184,20.96639,50.0,62.43300000000001,26.2867,42.74514,0,0,0,0,0,0,1192.0,1,-22.31573,22.31573,1.2184,20.96639,50.0,62.43300000000001,26.2867,42.74514,2631.2658688798547,220000,220000,13838.0,-10.536002034941063,220001,219192,measure_failed=806;no_convergence=3,0,PSRR_worst_case_10Hz_10MHz,22.31573,41.81085,22.31573,41.81085,1,25.53,1.505784005489732,0.555,1.0975676696910786,4.305,0.6259778179861724,0.61,0.5726868936542314,20.29,1.3900139560700695,7.855,1.8673932370727104,42.065,7.715000000000001,8.447457968984846,1.0012973553436295,25.53,1.505784005489732,0.555,1.0975676696910786,4.305,0.6259778179861724,0.61,0.5726868936542314,20.29,1.3900139560700695,7.855,1.8673932370727104,42.065,7.715000000000001,8.447457968984846,1.0012973553436295,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,16,328345,FA,40,981.23066,18.76934,1,0,1.2184,25.93565,42.7459,67.429,38.7063,21.69027,0,0,1,0,0,0,,0,,,,,,,,,2054.1661942917854,220000,220000,12880.0,991.4145907054508,220001,219453,measure_failed=534;no_convergence=14,0,PSRR_worst_case_10Hz_10MHz,18.76934,36.53042,,,1,11.115,0.9697848011490284,4.035,0.9690142832704012,9.395,1.5420757326808576,1.06,0.767890134991039,23.245,1.883852124358792,6.9750000000000005,1.832657018586857,75.485,6.430000000000001,1.1360940863021791,0.9153283827756769,,,,,,,,,,,,,,,,,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,17,329345,FA,40,979.10944,20.89056,1,0,1.2184,161.2099,50.3313,85.2326,24.7165,53.22686,0,1,0,0,0,0,,0,,,,,,,,,3072.796201778576,220000,220000,20891.0,982.4960466464596,220001,219267,measure_failed=703;no_convergence=31,0,PSRR_worst_case_10Hz_10MHz,20.89056,30.72318,,,1,1.845,1.1544675154715538,1.665,1.0078450152932286,1.0,1.2171155497877575,6.265000000000001,1.6745038092087887,8.225000000000001,1.1412660906849472,2.43,1.3170468866148963,72.72,7.500000000000001,12.086448258607986,1.2931281088514566,,,,,,,,,,,,,,,,,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,18,330345,FA,40,975.36155,24.63845,1,0,1.218402,234.3706,50.2197,81.4252,18.8309,48.86156,0,1,0,0,0,0,,0,,,,,,,,,4064.122508749366,220000,220000,20713.0,978.7577802351828,220001,219270,measure_failed=728;no_convergence=3,0,PSRR_worst_case_10Hz_10MHz,24.63845,24.88891,,,1,14.585,1.302136497274332,0.53,0.8739049934478754,4.5,1.7133908511139135,4.735,0.6783334866838676,28.475,0.5841515335863432,0.7200000000000001,1.3109151251012343,45.71,7.460000000000001,10.571085960915156,0.9472045556070467,,,,,,,,,,,,,,,,,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,19,331345,FA,40,-24.88724,24.88724,0,1,1.2214,21.90234,50.7642,82.277,21.1136,36.71291,0,0,0,0,0,0,2542.0,1,-24.88724,24.88724,1.2214,21.90234,50.7642,82.277,21.1136,36.71291,2629.829006318003,220000,220000,16649.0,-4.694875812640052,220001,219299,measure_failed=693;no_convergence=9,0,PSRR_worst_case_10Hz_10MHz,24.88724,34.06643,24.88724,34.06643,1,32.545,1.4410874785739145,0.2249999999999999,1.0185312182474835,1.915,1.5277803347319527,1.48,1.8620338770641145,9.335,1.3025239227776757,0.8250000000000001,1.584947935338532,43.375,4.705,6.3174654349933,1.12126870091402,32.545,1.4410874785739145,0.2249999999999999,1.0185312182474835,1.915,1.5277803347319527,1.48,1.8620338770641145,9.335,1.3025239227776757,0.8250000000000001,1.584947935338532,43.375,4.705,6.3174654349933,1.12126870091402,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,20,332345,FA,40,2979.94838,20.05162,3,0,1.218406,412.4166,44.7579,72.716,24.0921,107.5345,0,1,1,0,0,1,,0,,,,,,,,,3245.6606108974665,220000,220000,14777.0,2981.701181105549,220001,218690,measure_failed=1310;no_convergence=1,0,PSRR_worst_case_10Hz_10MHz,20.05162,29.22121,,,1,4.805,1.6503786544237895,3.6,1.3820798798806997,1.0,0.9466674316912064,0.15,1.1111040783176458,21.59,1.0122311147255498,7.655,1.288140267451504,74.205,5.455,30.94295059999645,1.2979591975891709,,,,,,,,,,,,,,,,,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,21,333345,FA,40,-22.67453,22.67453,0,1,1.221318,20.71284,54.9278,75.476,28.4586,29.29666,0,0,0,0,0,0,1137.0,1,-22.67453,22.67453,1.221318,20.71284,54.9278,75.476,28.4586,29.29666,4215.906334573403,220000,220000,22722.0,-15.902615243932926,220001,219430,measure_failed=560;no_convergence=11,0,PSRR_worst_case_10Hz_10MHz,22.67453,43.5148,22.67453,43.5148,1,28.64,1.2808568617911515,0.56,1.0766160512017966,2.2750000000000004,0.5724424586174195,0.68,1.03713538642164,33.28,1.118967786730546,1.76,1.1819608299079964,52.935,4.28,3.7431125029474512,0.9743400512177788,28.64,1.2808568617911515,0.56,1.0766160512017966,2.2750000000000004,0.5724424586174195,0.68,1.03713538642164,33.28,1.118967786730546,1.76,1.1819608299079964,52.935,4.28,3.7431125029474512,0.9743400512177788,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,22,334345,FA,40,972.39529,27.60471,1,0,1.2184,25.95058,35.1029,84.4026,36.8685,33.76966,0,0,1,0,0,0,,0,,,,,,,,,2301.2162595316768,220000,220000,15344.0,977.5617333017424,220001,219078,measure_failed=921;no_convergence=2,0,PSRR_worst_case_10Hz_10MHz,27.60471,64.39973,,,1,2.225,1.9200036279760704,4.515000000000001,0.8806271106380582,1.0,0.7150012279754784,0.1699999999999999,0.8823529411764707,35.21,0.5623888819067593,5.165,1.862248435567657,17.185000000000002,5.08,5.3314448193954105,1.4671470700937432,,,,,,,,,,,,,,,,,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,23,335345,FA,40,-18.82677,18.82677,0,1,1.2184,25.47305,50.0,86.7818,32.2374,25.25044,0,0,0,0,0,0,1226.0,1,-18.82677,18.82677,1.2184,25.47305,50.0,86.7818,32.2374,25.25044,2560.151695240289,220000,220000,15401.0,-10.365913190987238,220001,219095,measure_failed=904;no_convergence=2,0,PSRR_worst_case_10Hz_10MHz,18.82677,36.16943,18.82677,36.16943,1,25.74,1.1526416253255638,1.09,0.9037510596188432,6.26,1.3814211410208288,1.3,0.6253325183179915,15.235,0.8851836142039783,2.255,1.388515108528827,94.665,8.0,2.3722689921636,1.2140793977497806,25.74,1.1526416253255638,1.09,0.9037510596188432,6.26,1.3814211410208288,1.3,0.6253325183179915,15.235,0.8851836142039783,2.255,1.388515108528827,94.665,8.0,2.3722689921636,1.2140793977497806,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,24,336345,FA,40,-30.76039,30.76039,0,1,1.2214,21.49049,50.5308,84.311,32.6223,28.107,0,0,0,0,0,0,1818.0,1,-30.76039,30.76039,1.2214,21.49049,50.5308,84.311,32.6223,28.107,2723.7279741056263,220000,220000,16549.0,-18.83199640730185,220001,219035,measure_failed=965;no_convergence=1,0,PSRR_worst_case_10Hz_10MHz,30.76039,34.07164,30.76039,34.07164,1,13.495,1.5183873587132817,0.21,1.007633918321302,2.885,0.6914727463748046,0.36,1.7078005696484375,2.365,0.8941999022559293,3.93,1.6142950677561254,26.975,4.925000000000001,3.329758866933484,1.0166635881159816,13.495,1.5183873587132817,0.21,1.007633918321302,2.885,0.6914727463748046,0.36,1.7078005696484375,2.365,0.8941999022559293,3.93,1.6142950677561254,26.975,4.925000000000001,3.329758866933484,1.0166635881159816,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,25,337345,FA,40,-20.71864,20.71864,0,1,1.2184,22.62779,50.0123,82.2678,24.5025,28.94481,0,0,0,0,0,0,465.0,1,-20.71864,20.71864,1.2184,22.62779,50.0123,82.2678,24.5025,28.94481,2454.4104052335024,220000,220000,16071.0,-15.577848614061883,220001,218899,measure_failed=1091;no_convergence=11,0,PSRR_worst_case_10Hz_10MHz,20.71864,33.8573,20.71864,33.8573,1,38.715,1.4059822213190047,0.21,1.00633913896943,1.0,0.7678223636334972,7.4,1.3245947686390844,24.02,0.6539139718587271,2.505,1.0883979163205746,62.66,5.44,3.655037322085297,1.174044487685457,38.715,1.4059822213190047,0.21,1.00633913896943,1.0,0.7678223636334972,7.4,1.3245947686390844,24.02,0.6539139718587271,2.505,1.0883979163205746,62.66,5.44,3.655037322085297,1.174044487685457,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,26,338345,FA,40,-22.96791,22.96791,0,1,1.2184,25.57253,50.129,84.8041,25.2231,30.94564,0,0,0,0,0,0,3595.0,1,-22.96791,22.96791,1.2184,25.57253,50.129,84.8041,25.2231,30.94564,2262.904851457104,220000,220000,14359.0,-4.471410291549056,220001,219270,measure_failed=729;no_convergence=2,0,PSRR_worst_case_10Hz_10MHz,22.96791,25.40528,22.96791,25.40528,1,3.795,1.4168465514622364,1.34,0.735322646005688,1.0,1.3972844488692902,7.970000000000001,1.5260825916980327,27.055,0.6877215807042775,0.8500000000000001,1.7453058843143243,60.23,6.250000000000001,4.34990619151649,1.041396022823497,3.795,1.4168465514622364,1.34,0.735322646005688,1.0,1.3972844488692902,7.970000000000001,1.5260825916980327,27.055,0.6877215807042775,0.8500000000000001,1.7453058843143243,60.23,6.250000000000001,4.34990619151649,1.041396022823497,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,27,339345,FA,40,-22.28858,22.28858,0,1,1.218405,8.645182,50.755,85.5175,23.8373,50.4157,0,0,0,0,0,0,3398.0,1,-22.28858,22.28858,1.218405,8.645182,50.755,85.5175,23.8373,50.4157,4656.686920339242,220000,220000,13981.0,-3.8066500113636943,220001,218985,measure_failed=1015;no_convergence=1,0,PSRR_worst_case_10Hz_10MHz,22.28858,33.3285,22.28858,33.3285,1,5.0,1.9864427120668384,1.6,0.9815143087261318,27.895,1.4612240953343596,0.8200000000000001,0.703284757323075,4.95,0.7141057929856154,0.755,1.8049654095468035,51.915,7.365,11.110597162155209,0.9041982924342844,5.0,1.9864427120668384,1.6,0.9815143087261318,27.895,1.4612240953343596,0.8200000000000001,0.703284757323075,4.95,0.7141057929856154,0.755,1.8049654095468035,51.915,7.365,11.110597162155209,0.9041982924342844,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
highdim,SKY130-BGR-highdim,16,28,340345,FA,40,974.72796,25.27204,1,0,1.2184,6190.559,50.8979,86.1511,32.1561,27.15185,0,1,0,0,0,0,,0,,,,,,,,,2919.975455153733,220000,220000,16832.0,979.8574904403656,220001,219022,measure_failed=965;no_convergence=14,0,PSRR_worst_case_10Hz_10MHz,25.27204,42.5838,,,1,4.385,1.79250179168516,1.375,1.087146276281444,1.0,0.5913198054427394,1.525,1.6584394634889594,9.11,1.0963746307195157,2.295,1.6468627562810316,37.655,7.275,3.033163746319384,1.1221027373428334,,,,,,,,,,,,,,,,,1.2184,1.2214,26.0,50.0,60.0,14.0,55.0
