GAIN_MARGIN_DB,LOOP_GAIN_DB,PHASE_MARGIN_DEG,POWER_UW,PSRR_DB,PSRR_WC_DB,TC,VREF,c_GainMargin_min,c_LoopGain_min,c_PhaseMargin_min,c_Power_max,c_TC_max,c_VREF_max,c_VREF_min,is_feasible,penalty,sim_failure,sim_ok,viol_gain_margin,viol_loop_gain,viol_phase_margin,viol_power,viol_tc,viol_vref,x_iss,x_l_all,x_vbnv,x_w_ncasc,x_w_pass,x_w_pdiff,x_w_pmir
26.5146,37.6894,71.003,56.36218,45.08647,-8.798,39.76874,1.216579,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,13.197166813507827,7.9750000000000005,1.2868087553127305,39.335,30.96,26.645,16.6
4.06978,22.4542,26.30600000000001,131.2197,32.75972,27.6158,42.4292,1.221143,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,1,1,1,1,0,39.13231057027287,0.175,1.3818916942917832,35.025,11.5,17.795,9.26
10.8239,55.3323,44.24600000000001,45.48222,53.02427,16.75715,28.50616,1.21845,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,0,1,0,9.395664931184145,1.29,0.9920214865170711,24.03,53.87,12.125,30.34
19.8708,41.9091,76.657,104.6182,39.39274,-0.0260966,75.83883,1.227963,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,29.818877867946195,6.380000000000001,0.9749660176002034,27.48,89.88,4.08,18.625
5.97825,46.4784,26.917,127.3916,46.96946,18.98273,20.36905,1.225567,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,1,1,1,0,1,37.75294885003369,0.73,1.6374254498737095,1.96,60.4,15.915000000000001,6.43
5.64017,55.5649,23.467000000000013,45.39272,54.14414,10.02228,30.25819,1.217802,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,0,1,1,9.372459504980089,1.22,1.2378915972252587,4.51,27.535,30.93,25.44
15.2688,52.6242,63.468,91.73398,75.62654,6.64406,25.65744,1.219801,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,1,,1,0,0,0,1,0,0,25.439458408780272,1.6949999999999998,1.3127143158668748,17.095,97.965,5.695,30.825
21.0409,41.2367,49.19,69.58892,57.27061,12.93048,36.40954,1.218129,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,0,1,1,1,1,1,17.769766775226255,0.65,1.5029243949930562,34.945,18.66,20.945,9.025
30.8327,39.809,80.1268,43.24313,40.03736,-4.79321,31.18621,1.219459,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,1,0,0,1,0,8.6075056728927,7.405,1.2361940000151752,31.165,73.935,5.59,28.875
7.74296,55.5204,38.757000000000005,119.9639,58.13331,-2.7716,27.97536,1.218605,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,35.2563396272414,4.300000000000001,1.0716501567714996,19.295,61.855000000000004,22.38,38.565
17.6074,47.794,58.063,80.39255,59.80852,-10.0163,28.25644,1.221497,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,0,1,1,1,1,1,21.48264045388144,5.2700000000000005,1.4088968678554563,32.39,68.525,30.330000000000002,13.48
11.1411,52.2636,50.797,71.21428,53.70991,5.293767,28.5073,1.218614,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,18.32930720653915,4.775,1.0195630053532105,31.3,65.49000000000001,18.900000000000002,36.0
23.7274,51.4686,62.876999999999995,40.19999,51.95169,-11.6811,32.12749,1.217875,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,0,0,0,1,1,7.56942244560135,2.69,1.5118410982837855,25.22,21.259999999999998,27.900000000000002,12.24
13.6216,49.7265,61.458,32.51408,46.7368,8.83097,26.04657,1.219494,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,1,0,0,1,0,4.881589894111729,6.035,1.059511271001225,33.45,71.685,24.59,17.0
17.1036,43.5458,63.712,25.08208,41.81719,11.21353,29.66331,1.217911,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,2.3201904831860727,7.565,0.9681835879891009,10.415000000000001,39.655,33.35,19.19
30.26,32.9418,78.64,99.10042,33.64943,-5.92175,59.38917,1.207852,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,28.139726913008804,6.1450000000000005,1.1825269286928966,26.545,9.645,12.67,36.46
22.2403,41.5769,65.228,51.2953,48.84541,-3.12339,37.93368,1.215838,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,11.445871470104063,5.545000000000001,1.6837751715874911,6.885,38.575,16.37,32.480000000000004
33.461,42.6207,77.128,107.2238,51.98261,-10.2916,35.64688,1.219028,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,1,0,30.827814422330214,2.405,1.5612112939297516,39.82,28.84,4.035,24.865000000000002
16.188,59.9496,55.387,36.6732,49.43857,7.742798,25.24391,1.219136,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,1,,1,0,0,1,0,0,0,6.329409509673631,3.425,1.340639529494319,1.62,83.655,32.94,38.4
14.0451,49.1893,62.977999999999994,73.75984,53.18025,8.075164,27.46037,1.220271,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,1,0,19.194100975013328,6.115,1.0041068329351657,5.9750000000000005,62.275,17.395,15.76
22.0928,40.4609,60.396,115.2195,73.63739,19.30767,35.05114,1.219171,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,1,0,33.601489151869075,0.8350000000000001,1.5172888904220736,16.375,33.69,3.72,27.835
17.1219,47.0978,54.80500000000001,64.35194,53.07374,-10.6299,33.04552,1.217054,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,0,1,1,1,1,1,15.965210764196584,4.655,1.486605024142757,23.31,33.44,36.28,29.745
5.42174,56.441,28.77000000000001,86.49119,57.63112,10.70778,28.15442,1.218389,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,23.63621452206072,2.025,1.0379041473145423,24.69,33.215,15.44,18.115000000000002
18.9536,49.5239,63.256,94.24566,38.41275,-8.48829,29.35314,1.223141,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,26.2735148880471,5.585000000000001,1.2661956086145427,39.15,80.775,15.195,14.355
11.3204,43.7587,47.870000000000005,77.04376,61.10248,-5.06404,23.97452,1.228577,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,1,1,1,0,1,20.238109431042425,7.23,1.5725882640367495,6.16,36.150000000000006,39.83,3.245
3.42153,56.615,16.174000000000007,79.98385,57.61872,5.241054,30.11698,1.217676,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,21.385521365480997,2.45,0.956135817535685,15.895,20.4,22.915,27.580000000000002
18.3388,48.3841,64.727,114.1083,58.68202,-6.11173,29.39583,1.219509,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,1,0,33.212932612116774,4.545000000000001,1.2260595881994847,24.245,40.38,9.275,25.735
10.4962,57.0999,48.291,88.14744,57.32125,9.548372,27.16262,1.218698,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,24.207377163106926,2.26,1.2088669448784488,7.295,65.75,13.755,28.325
14.8296,48.3775,59.793000000000006,54.97648,51.364,9.425414,29.30621,1.218689,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,1,0,1,0,12.69030456192805,6.105,1.0173940914582795,17.88,86.03,21.605,38.050000000000004
7.41048,50.7329,38.80699999999999,119.555,56.49421,-6.43525,27.70399,1.220916,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,35.08724182335613,4.930000000000001,1.5756873227056865,3.8850000000000002,92.285,36.765,23.26
22.5456,40.8877,72.618,70.10122,62.51509,-3.26134,31.51818,1.222767,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,17.894651275055182,7.210000000000001,1.471422202895245,12.08,73.15,13.565,19.085
25.9855,54.9666,78.504,24.6623,41.2676,12.92348,17.0501,1.223489,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,1,,1,0,0,0,0,0,1,2.1078480312717156,2.205,1.294542391194337,4.96,97.82000000000001,7.97,9.725
19.8176,41.8315,65.171,42.66194,48.55054,-1.31004,33.44022,1.217913,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,8.423515387343706,7.295000000000001,1.5930355792520772,8.715,97.10000000000001,33.55,33.125
5.53044,57.428,29.467000000000013,98.37925,58.90146,-7.27139,27.56254,1.218606,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,27.761703205758234,4.430000000000001,0.9892370219822306,3.6350000000000002,57.85,35.995,22.740000000000002
27.2884,37.4466,75.731,97.98025,47.35715,-5.22185,46.25846,1.216223,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,27.651911040465876,5.595000000000001,1.4598170537218043,11.370000000000001,23.6,5.93,30.26
30.7046,39.7684,71.782,27.86503,44.26501,-10.0614,40.8964,1.214599,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,3.324674451795012,6.6450000000000005,1.6612063268248611,35.525,54.125,30.42,26.240000000000002
3.17963,59.4884,18.20599999999999,102.5461,62.43121,-0.0185766,26.71257,1.218584,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,29.20817446311173,2.1,1.1762453222157778,33.76,68.67,28.445,21.150000000000002
13.9124,50.0662,57.345,27.36211,44.20229,10.57404,26.00536,1.219329,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,0,1,0,3.095523887270453,4.41,0.9025214193519524,7.4,18.305,20.345,10.825000000000001
14.466,48.6562,45.63300000000001,90.93641,54.14045,5.068357,31.61227,1.217594,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,0,1,1,1,1,1,25.188597883742332,1.355,1.4910190913887953,23.69,36.285,18.025,34.55
14.0575,51.8996,47.834,84.99051,55.71138,-8.06362,30.96658,1.217735,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,0,1,1,1,1,23.122901112513695,2.605,1.4944128501920915,17.27,36.004999999999995,23.02,34.925
17.7125,50.0953,73.195,31.64782,43.57703,17.41449,24.75578,1.220407,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,1,0,,1,0,0,0,0,0,0,4.571258932793232,3.915,0.9211514514658546,5.33,13.25,6.25,1.52
11.5099,35.193,50.393,66.66322,53.00856,36.35082,26.58236,1.233445,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,6,,1,1,1,1,1,1,1,16.57350883841504,0.29000000000000004,1.2850516673038956,30.89,94.735,13.215,5.43
34.9367,42.4398,79.648,107.6789,51.41071,-8.94457,46.32651,1.216399,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,31.017420698722507,3.835,1.5248694551063595,29.85,15.925,4.775,31.245
24.499,38.9458,69.707,26.95905,42.83121,-1.05249,39.81215,1.214796,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,3.0078214149878257,7.425000000000001,1.67599493457947,6.755,60.025,34.865,22.39
33.5902,50.0417,72.308,27.53208,37.9863,-8.39096,21.47741,1.220451,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,1,0,,1,0,0,0,0,0,0,3.14051779109085,4.15,1.331584180561364,23.765,51.11,10.835,32.585
14.2278,30.7558,54.06399999999999,75.75347,44.32277,36.70761,58.89414,1.2143,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,0,1,1,1,1,1,19.953673631497256,0.28500000000000003,1.3095375997124012,20.88,26.330000000000002,2.75,19.225
15.2728,58.8907,69.124,38.73969,49.3742,9.084464,24.15778,1.219759,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,1,0,,1,0,0,0,0,0,0,7.040399720468591,5.470000000000001,1.0088487458709097,1.1,47.94,20.535,3.835
11.8598,58.6121,51.345,73.35061,84.08003,-3.00835,27.08192,1.218749,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,19.069074082291497,3.015,1.3456091499616276,11.105,80.49,20.435,26.79
36.5109,28.2843,82.2641,56.4493,41.69984,-4.57035,106.4671,1.193938,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,13.493002408625896,7.815,1.4591270104938046,20.475,8.25,10.91,31.575
24.9855,44.4203,67.278,111.8779,51.70231,-8.73411,19.79469,1.231429,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,0,1,32.298552631709995,1.94,1.668586499649516,31.2,66.685,6.1000000000000005,4.21
19.9099,51.6709,56.266999999999996,95.45186,56.1659,-13.4194,22.6554,1.220125,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,0,1,1,0,0,26.727436861220138,2.655,1.629366913703882,38.945,38.075,24.06,8.18
24.401,47.4751,75.159,133.9391,40.08184,-5.33513,27.49031,1.228422,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,39.99412207474691,4.235,1.3838765092177776,20.245,88.05,3.87,9.6
-1.72072,52.5573,-6.4410000000000025,96.27988,58.61316,10.68847,32.39174,1.217295,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,27.04763372309995,0.99,1.3025031723337783,2.8,16.445,33.18,21.645
16.8943,50.6179,64.623,33.41914,45.17054,-4.64641,26.41312,1.219091,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,1,,1,0,0,0,0,1,0,5.200770265461239,4.840000000000001,1.151947366421929,30.495,41.81,17.965,16.89
17.5458,56.7942,60.010000000000005,81.53671,58.4541,-9.71373,26.41381,1.219518,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,0,0,1,1,0,21.902621979148954,3.87,1.3586765142175672,37.055,87.28,19.405,17.855
6.84479,58.627,40.018,44.73036,52.71658,-0.585768,25.98874,1.218943,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,1,0,1,0,0,0,9.129820442028208,2.985,0.9732325863025387,15.4,30.715,24.94,5.285
11.2752,50.3597,44.04400000000001,98.91374,63.1429,1.371567,24.02827,1.220532,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,1,0,0,27.923845602925805,1.375,1.5398855910432854,31.54,82.94,22.82,16.62
23.1348,32.5242,81.6275,69.10137,29.40279,-6.56493,136.9298,1.23443,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,17.41170071656845,6.430000000000001,1.2457325157460408,25.35,46.205,1.43,15.780000000000001
21.8645,38.2112,66.29,42.07761,32.65031,-7.7492,35.13168,1.213961,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,8.26767855834423,7.590000000000001,1.2528474869072008,28.815,31.57,39.235,27.205000000000002
15.0845,47.3461,53.209,102.7713,50.85762,-9.31758,31.79119,1.218748,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,1,1,1,0,29.286314205874916,5.24,1.0868144201056582,34.480000000000004,17.66,25.82,11.345
22.8271,42.604,76.27,85.02014,59.03081,1.298904,32.93843,1.223403,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,23.06722946689987,6.575,1.1722956281452457,22.115000000000002,86.515,5.745,25.2
20.337,52.9241,62.182,68.11688,40.79453,-5.74671,15.92495,1.225445,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,0,0,1,0,1,17.17343344066505,1.9649999999999999,1.4166109368627955,19.475,85.26,8.865,2.135
5.80808,57.5304,27.590000000000003,68.43884,55.32417,1.109028,26.82166,1.218825,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,17.362492869963205,1.4349999999999998,1.2979654120037216,22.005,46.775,25.625,10.120000000000001
12.0076,46.5279,48.758999999999986,94.79468,46.38621,22.75339,26.65454,1.221237,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,1,1,1,1,0,26.485424220655332,0.9600000000000001,1.5697580286146697,2.365,44.67,7.66,11.705
10.8146,34.5609,40.226,67.61266,27.15831,19.02972,46.3,1.225342,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,6,,1,1,1,1,1,1,1,16.998384397301216,0.345,1.5977454337363917,11.290000000000001,41.025,20.385,8.79
4.09965,57.7343,18.601,103.1815,62.52227,-5.26844,28.0202,1.218385,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,29.43173353276655,2.295,1.1939274219010065,33.38,26.725,28.695,12.545
21.5591,54.2832,70.585,65.81471,49.60467,8.929842,26.21649,1.21945,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,0,0,1,1,0,16.444630188172052,3.985,1.305372800651327,4.32,60.7,6.74,29.37
21.5981,43.7111,62.778999999999996,83.97292,56.18122,-10.6767,27.33508,1.223425,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,22.703579576476663,6.155,1.644291617784513,38.28,58.69,29.645,11.845
18.0414,47.4904,67.676,46.88815,48.22137,12.44403,28.77122,1.219021,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,1,0,0,1,0,9.878367550430678,5.705,1.0618938375476412,8.995000000000001,47.59,12.34,18.23
6.17595,58.7467,36.67699999999999,95.84015,63.4934,7.666216,23.58481,1.219583,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,1,0,0,26.867786099930424,1.7349999999999999,1.1069334868669127,9.46,95.3,22.995,8.43
9.21861,54.7374,50.26400000000001,102.2969,63.31697,-1.90447,25.00302,1.220701,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,1,0,0,29.097583210352692,5.265000000000001,0.9299960465532682,8.5,70.91499999999999,24.46,8.99
25.3331,44.0649,68.825,71.78855,51.58274,-9.84675,35.38038,1.217076,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,18.54706313386748,4.795000000000001,1.54828869479782,24.515,36.655,14.32,35.355000000000004
26.325,40.8903,78.729,101.8271,42.87836,-3.2883,71.37632,1.22993,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,28.82691112479472,7.455,1.4025651675638051,15.67,91.08500000000001,5.305,16.509999999999998
5.7539,44.1756,18.477000000000004,105.0535,52.91715,10.72296,27.4732,1.219701,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,1,1,1,1,0,30.065688734377424,0.8,1.6171978684035557,15.530000000000001,19.560000000000002,36.54,9.435
34.135,39.6921,77.407,122.0752,53.69113,-7.48568,38.8356,1.218657,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,1,0,35.99076644716886,4.575,1.4210239432246485,36.79,9.175,10.185,8.645
29.3326,46.4886,71.411,39.8619,37.54622,-4.33732,27.98975,1.218195,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,7.448142318860511,2.055,1.3507364258349182,10.120000000000001,18.880000000000003,5.07,12.65
20.7487,37.224,77.481,73.09179,29.87428,-13.124,109.2748,1.233587,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,18.80682017707238,4.9750000000000005,1.1734975433984225,30.36,49.2,1.165,12.025
17.6127,47.574,55.912000000000006,106.1227,78.73426,-10.0618,19.24267,1.228331,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,1,1,0,1,30.336923184460908,5.875000000000001,1.5388242229795994,33.565,87.215,32.74,5.925
5.76173,56.5639,28.358000000000004,62.12549,55.96254,8.913992,28.3708,1.218282,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,15.177596660794727,2.085,1.1504457572644027,1.16,17.895,20.23,7.97
9.54172,57.5372,38.04599999999999,75.25557,40.36094,-6.18019,23.02652,1.220727,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,1,0,0,19.707500381796148,1.95,1.1344892893141507,16.875,44.605000000000004,16.875,2.4699999999999998
24.1405,26.1275,85.0043,130.3369,27.33983,-8.45868,200.7153,1.239023,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,38.62128479076802,7.19,1.5590053261263759,32.8,22.6,2.4699999999999998,24.495
7.13163,58.2043,39.73599999999999,131.3627,77.04762,-6.05159,20.70997,1.220317,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,1,0,0,39.19378591835547,2.835,0.9940062426174499,23.515,90.995,19.51,7.325
-2.01778,51.2458,-8.256,112.1194,63.23735,13.61782,31.32962,1.217746,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,32.54178986549116,0.765,1.1604899151186796,19.275000000000002,24.0,31.13,23.45
20.8691,45.5079,61.483000000000004,48.76306,52.8623,-10.1015,31.47196,1.218593,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,1,0,0,1,0,10.534267470577324,5.295000000000001,1.6537329492529094,27.740000000000002,49.745,38.165,15.450000000000001
2.14408,51.2494,8.584000000000003,110.5169,48.0612,9.782684,31.33597,1.216919,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,31.996139493570894,1.905,1.2541982261358111,9.265,14.45,30.075,36.38
11.5907,40.7621,33.96700000000001,47.24422,48.42489,12.23371,76.91898,1.211507,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,1,1,0,1,1,10.08846999233082,0.6900000000000001,1.6873992234544382,9.815,16.68,38.735,27.72
10.6641,32.1595,47.16499999999999,56.59155,44.84044,41.95123,28.24326,1.224642,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,6,,1,1,1,1,1,1,1,13.179033800729615,0.26,1.171707386699481,36.365,66.96000000000001,19.2,12.4
15.5524,44.5864,53.039,94.33577,58.85714,-9.85918,30.21314,1.220621,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,1,1,1,0,26.33491528585526,5.215000000000001,1.5716936835588284,20.17,29.36,33.435,10.905
5.03034,55.931,25.040999999999997,88.90805,59.84049,12.56242,28.59077,1.218236,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,24.47655890234003,1.38,1.1980577728943107,27.13,60.855000000000004,18.865000000000002,37.045
5.85812,51.38,30.15299999999999,89.67429,56.93122,-6.95576,29.85697,1.218131,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,0,1,1,1,1,24.74497046537377,5.2,1.0702954655686783,32.205,46.565,33.645,34.82
13.5058,52.2275,48.405,83.63093,50.53987,-9.35903,24.74611,1.222353,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,0,1,22.59723057154831,4.87,1.3647660705302456,18.82,51.765,34.055,5.14
22.6701,51.3686,69.949,79.1177,53.75973,-7.21568,25.88629,1.219787,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,1,,1,0,0,0,1,0,0,21.059550273070627,3.54,1.5409005669960312,19.165,79.205,9.44,25.825
20.4035,53.6046,60.19199999999999,55.36964,55.12904,-11.7204,28.18699,1.218701,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,0,0,1,1,0,12.82602905044053,2.34,1.6090971188682652,32.75,88.49,23.205000000000002,30.085
24.8098,40.1192,64.291,27.63103,35.95004,8.205931,32.14312,1.214266,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,0,1,1,3.2476774421872214,5.720000000000001,1.497731900804267,1.365,30.365000000000002,20.085,31.01
32.7792,41.2974,70.186,24.80405,28.16182,-10.512,19.738,1.218999,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,1,,1,0,1,0,0,0,0,2.2087826330605393,0.635,1.4503806175898442,37.955,53.195,14.185,13.13
9.39357,56.1412,37.102000000000004,86.83119,54.40854,-9.13437,28.28513,1.218758,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,1,0,1,1,1,0,23.749695925576425,2.145,1.378919244486583,33.975,57.06,35.235,18.53
16.5265,40.5769,58.729,111.2001,61.87101,-9.1254,33.99125,1.22117,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,1,1,1,0,32.18376622275872,7.4350000000000005,1.5645446133637657,28.495,70.33,33.11,38.14
12.4277,40.4185,54.488,103.7888,55.95232,1.664295,37.08624,1.218454,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,1,1,1,1,0,29.64344261974072,6.8950000000000005,1.1207891913669659,3.765,17.285,16.945,14.105
10.9062,34.2301,40.077,97.56995,48.89715,38.28569,44.91053,1.2171,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,6,,1,1,1,1,1,1,1,27.496172027258893,0.315,0.9932209592279625,6.69,41.99,8.825,34.235
6.93814,49.0969,30.608000000000004,128.9012,61.5373,-12.4937,17.58093,1.223778,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,5,,1,1,1,1,1,0,1,38.29992849841309,4.365,1.694667569398989,6.24,25.76,33.74,3.505
14.946,56.5694,54.661,82.10657,76.96836,-10.6583,27.37645,1.21892,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,0,1,1,1,0,22.107308528357716,3.3649999999999998,1.4133265214163357,34.775,97.635,25.990000000000002,29.995
26.1119,47.3026,78.852,21.71336,35.727,16.28638,22.96955,1.226921,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,2,,1,0,1,0,0,0,1,1.0444657223440377,5.115,0.9337061715188651,8.185,91.425,13.335,11.39
16.0897,42.0021,63.43899999999999,123.9728,56.11821,9.028151,33.11196,1.21992,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,0,1,0,1,1,0,36.633506087403426,6.535,1.117945253879871,6.845,47.4,10.995000000000001,37.355000000000004
3.18717,54.1737,16.233000000000004,126.7338,66.11498,13.99078,25.04103,1.219332,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,3,,1,1,0,1,1,0,0,37.59756237591152,1.09,1.2044335214939919,4.445,59.2,20.975,16.950000000000003
17.0616,29.7974,76.343,112.3174,30.46692,-6.04452,154.6567,1.22743,14.0,50.0,60.0,55.0,26.0,1.2214,1.2184,0,4,,1,0,1,0,1,1,1,32.4999881832514,6.555000000000001,1.1877705109057093,5.57,17.745,2.55,17.325
