case,case_name,dim,run,seed,algo,pop,best_fitness,PSRR_DB,penalty,is_feasible,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,viol_vref,viol_tc,viol_loop_gain,viol_phase_margin,viol_gain_margin,viol_power,first_feasible_eval,best_feasible_found,best_feasible_fitness,best_feasible_PSRR,best_feasible_VREF,best_feasible_TC,best_feasible_LOOP_GAIN_DB,best_feasible_PHASE_MARGIN_DEG,best_feasible_GAIN_MARGIN_DB,best_feasible_POWER_UW,runtime_sec,eval_budget,actual_evals,last_improvement_eval,convergence_auc,sim_evals_worker_cum,sim_ok_worker_cum,sim_failures_worker_cum,server_restarts_worker_cum,psrr_def,PSRR_WC_DB,PSRR_100HZ_DB,best_feasible_PSRR_WC_DB,best_feasible_PSRR_100HZ_DB,evaluator_recovers_timeouts,x_w_pdiff,x_w_ncasc,x_w_pmir,x_w_pass,x_l_all,x_iss,x_vbnv,xf_w_pdiff,xf_w_ncasc,xf_w_pmir,xf_w_pass,xf_l_all,xf_iss,xf_vbnv,c_VREF_min,c_VREF_max,c_TC_max,c_LoopGain_min,c_PhaseMargin_min,c_GainMargin_min,c_Power_max
hard,SKY130-BGR-hard,7,21,333345,FA,40,-24.94752,24.94752,0,1,1.220641,24.16515,52.2,69.566,30.0153,31.54777,0,0,0,0,0,0,47.0,1,-24.94752,24.94752,1.220641,24.16515,52.2,69.566,30.0153,31.54777,3333.0815719515085,150000,150000,21819.0,-21.476258743194958,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,24.94752,43.05984,24.94752,43.05984,1,4.355,1.0,32.620000000000005,34.760000000000005,3.07,4.532670818061654,0.939709151991042,4.355,1.0,32.620000000000005,34.760000000000005,3.07,4.532670818061654,0.939709151991042,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,22,334345,FA,40,-26.06138,26.06138,0,1,1.220389,24.19497,52.2,64.2,28.9576,28.0015,0,0,0,0,0,0,70.0,1,-26.06138,26.06138,1.220389,24.19497,52.2,64.2,28.9576,28.0015,3086.071803748608,150000,150000,14531.0,-24.270443406756048,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,26.06138,43.12709,26.06138,43.12709,1,5.3100000000000005,1.0,34.795,28.715,2.235,3.3041463562974576,0.9702302903556416,5.3100000000000005,1.0,34.795,28.715,2.235,3.3041463562974576,0.9702302903556416,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,23,335345,FA,40,-26.58978,26.58978,0,1,1.220355,24.19564,52.2002,64.201,27.8952,27.56824,0,0,0,0,0,0,48.0,1,-26.58978,26.58978,1.220355,24.19564,52.2002,64.201,27.8952,27.56824,2272.9192810691893,150000,150000,14109.0,-23.11773322195481,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,26.58978,43.31513,26.58978,43.31513,1,5.64,1.0,25.73,25.87,2.0,3.1540896292385274,1.039620338269572,5.64,1.0,25.73,25.87,2.0,3.1540896292385274,1.039620338269572,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,24,336345,FA,40,-40.13981,40.13981,0,1,1.220134,24.19506,52.2,68.3,18.2,44.40182,0,0,0,0,0,0,90.0,1,-40.13981,40.13981,1.220134,24.19506,52.2,68.3,18.2,44.40182,3273.7097975257784,150000,150000,14309.0,-38.06479033586758,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,40.13981,50.84752,40.13981,50.84752,1,4.52,1.0,3.695,32.025000000000006,1.04,9.001007453485224,1.1429498892826853,4.52,1.0,3.695,32.025000000000006,1.04,9.001007453485224,1.1429498892826853,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,25,337345,FA,40,-25.87668,25.87668,0,1,1.220384,24.1901,52.2,64.2,28.8892,27.94847,0,0,0,0,0,0,128.0,1,-25.87668,25.87668,1.220384,24.1901,52.2,64.2,28.8892,27.94847,2383.397011712193,150000,150000,14903.0,-24.011372857649054,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,25.87668,43.13603,25.87668,43.13603,1,5.325,1.0,33.94,28.62,2.195,3.285786019507808,1.062798181505287,5.325,1.0,33.94,28.62,2.195,3.285786019507808,1.062798181505287,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,26,338345,FA,40,-26.27319,26.27319,0,1,1.220376,24.19523,52.2,64.202,28.5682,27.83066,0,0,0,0,0,0,95.0,1,-26.27319,26.27319,1.220376,24.19523,52.2,64.202,28.5682,27.83066,2074.7320820000023,150000,150000,12525.0,-22.83056073443823,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,26.27319,43.19977,26.27319,43.19977,1,5.43,1.0,31.075,27.525,2.15,3.244981848475078,0.9507266262914662,5.43,1.0,31.075,27.525,2.15,3.244981848475078,0.9507266262914662,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,27,339345,FA,40,-37.01646,37.01646,0,1,1.220072,24.19132,52.7529,68.475,18.2,41.8255,0,0,0,0,0,0,64.0,1,-37.01646,37.01646,1.220072,24.19132,52.7529,68.475,18.2,41.8255,3255.5363083984703,150000,150000,16586.0,-33.3503609549797,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,37.01646,50.85468,37.01646,50.85468,1,5.08,1.0,4.34,38.58,0.965,8.107013110754664,1.0772148276847917,5.08,1.0,4.34,38.58,0.965,8.107013110754664,1.0772148276847917,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,28,340345,FA,40,-50.80658,50.80658,0,1,1.220916,21.57843,52.2222,69.597,18.2,44.41138,0,0,0,0,0,0,17.0,1,-50.80658,50.80658,1.220916,21.57843,52.2222,69.597,18.2,44.41138,2653.192756239325,150000,150000,15883.0,-50.42506247058313,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.80658,50.80658,50.80658,50.80658,1,3.515,1.0,1.0,21.11,0.905,8.995305909369018,1.1238877257567332,3.515,1.0,1.0,21.11,0.905,8.995305909369018,1.1238877257567332,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,29,341345,FA,40,-23.20402,23.20402,0,1,1.221086,23.62031,52.2,76.248,31.037,38.77598,0,0,0,0,0,0,48.0,1,-23.20402,23.20402,1.221086,23.62031,52.2,76.248,31.037,38.77598,1830.5290463063864,150000,150000,12431.0,-19.744016948312996,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,23.20402,43.08125,23.20402,43.08125,1,3.415,1.0,31.595,52.02,3.88,7.037190605912645,0.9224727619419892,3.415,1.0,31.595,52.02,3.88,7.037190605912645,0.9224727619419892,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,0,312345,GA,40,-44.87954,44.87954,0,1,1.220434,24.19904,52.2427,67.1,20.0718,27.46424,0,0,0,0,0,0,41.0,1,-44.87954,44.87954,1.220434,24.19904,52.2427,67.1,20.0718,27.46424,11241.965853447096,150000,150000,148840.0,-41.99301902326016,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,44.87954,44.87974,44.87954,44.87974,1,6.5,1.0,4.995,21.175,0.995,3.116589617242851,1.026613740687346,6.5,1.0,4.995,21.175,0.995,3.116589617242851,1.026613740687346,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,1,313345,GA,40,-48.64913,48.64913,0,1,1.220282,23.76997,52.3522,68.439,18.2002,33.77975,0,0,0,0,0,0,65.0,1,-48.64913,48.64913,1.220282,23.76997,52.3522,68.439,18.2002,33.77975,13325.633152836934,150000,150000,142600.0,-45.744998640524265,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,48.64913,48.64913,48.64913,48.64913,1,5.2,1.0,1.615,22.325000000000003,0.81,5.311041682842023,0.9000000891657917,5.2,1.0,1.615,22.325000000000003,0.81,5.311041682842023,0.9000000891657917,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,2,314345,GA,40,-44.90026,44.90026,0,1,1.220442,24.17405,52.2096,66.998,19.8409,27.39148,0,0,0,0,0,0,110.0,1,-44.90026,44.90026,1.220442,24.17405,52.2096,66.998,19.8409,27.39148,14131.947087273002,150000,150000,145360.0,-38.61055538670258,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,44.90026,44.90026,44.90026,44.90026,1,6.71,1.0,4.92,21.365,0.98,3.091212140068584,0.91688935095672,6.71,1.0,4.92,21.365,0.98,3.091212140068584,0.91688935095672,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,3,315345,GA,40,-39.96173,39.96173,0,1,1.220278,24.19717,52.2756,66.956,18.2098,28.75012,0,0,0,0,0,0,218.0,1,-39.96173,39.96173,1.220278,24.19717,52.2756,66.956,18.2098,28.75012,12555.11911188811,150000,150000,147760.0,-33.581166867645784,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,39.96173,46.41277,39.96173,46.41277,1,8.8,1.0,5.155,31.155,0.865,3.564573554490842,1.0902253284554164,8.8,1.0,5.155,31.155,0.865,3.564573554490842,1.0902253284554164,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,4,316345,GA,40,-38.50478,38.50478,0,1,1.22038,24.19515,52.2109,66.943,18.2,28.24528,0,0,0,0,0,0,92.0,1,-38.50478,38.50478,1.22038,24.19515,52.2109,66.943,18.2,28.24528,12554.067457290366,150000,150000,135120.0,-33.19319106420709,150001,150000,no_convergence=1,0,PSRR_worst_case_10Hz_10MHz,38.50478,46.12147,38.50478,46.12147,1,9.705,1.0,5.715,33.52,0.865,3.3880483302763573,1.066428145920648,9.705,1.0,5.715,33.52,0.865,3.3880483302763573,1.066428145920648,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,5,317345,GA,40,-50.93697,50.93697,0,1,1.22069,22.25766,52.2328,69.289,18.348,38.26377,0,0,0,0,0,0,41.0,1,-50.93697,50.93697,1.22069,22.25766,52.2328,69.289,18.348,38.26377,11347.575331941249,150000,150000,27360.0,-48.66429994223295,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.93697,50.93701,50.93697,50.93701,1,4.005,1.0,1.0,22.175,0.775,6.863196767016559,1.2875786178424031,4.005,1.0,1.0,22.175,0.775,6.863196767016559,1.2875786178424031,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,6,318345,GA,40,-50.98441,50.98441,0,1,1.220858,21.77803,52.2013,69.586,18.2934,42.78764,0,0,0,0,0,0,60.0,1,-50.98441,50.98441,1.220858,21.77803,52.2013,69.586,18.2934,42.78764,12007.857915023342,150000,150000,97800.0,-47.35688392772619,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.98441,50.98441,50.98441,50.98441,1,3.565,1.0,1.0,21.28,0.87,8.432146822208477,1.1914107626735295,3.565,1.0,1.0,21.28,0.87,8.432146822208477,1.1914107626735295,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,7,319345,GA,40,-50.98432,50.98432,0,1,1.220658,22.33271,52.2394,69.074,18.2589,37.68248,0,0,0,0,0,0,110.0,1,-50.98432,50.98432,1.220658,22.33271,52.2394,69.074,18.2589,37.68248,13763.553396567702,150000,150000,83520.0,-46.21075510373402,150001,150000,measure_failed=1,0,PSRR_worst_case_10Hz_10MHz,50.98432,50.98432,50.98432,50.98432,1,4.155,1.0,1.0,22.285,0.76,6.661721343604287,1.295577291148844,4.155,1.0,1.0,22.285,0.76,6.661721343604287,1.295577291148844,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,8,320345,GA,40,-50.96871,50.96871,0,1,1.220877,21.69826,52.2087,69.491,18.2124,43.58443,0,0,0,0,0,0,141.0,1,-50.96871,50.96871,1.220877,21.69826,52.2087,69.491,18.2124,43.58443,11894.356896409765,150000,150000,138080.0,-46.498386898079325,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.96871,50.96871,50.96871,50.96871,1,3.555,1.0,1.0,21.130000000000003,0.885,8.708607812289886,1.1681973781914226,3.555,1.0,1.0,21.130000000000003,0.885,8.708607812289886,1.1681973781914226,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,9,321345,GA,40,-42.70675,42.70675,0,1,1.220367,24.1954,52.2178,66.889,18.6103,27.97936,0,0,0,0,0,0,108.0,1,-42.70675,42.70675,1.220367,24.1954,52.2178,66.889,18.6103,27.97936,11139.530692620205,150000,150000,147760.0,-39.69424450589437,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,42.70675,45.7154,42.70675,45.7154,1,8.14,1.0,4.859999999999999,26.655,0.88,3.296005194592856,1.0612736832550806,8.14,1.0,4.859999999999999,26.655,0.88,3.296005194592856,1.0612736832550806,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,10,322345,GA,40,-51.00496,51.00496,0,1,1.220865,21.71337,52.2195,69.451,18.2027,43.2556,0,0,0,0,0,0,72.0,1,-51.00496,51.00496,1.220865,21.71337,52.2195,69.451,18.2027,43.2556,12120.287616491318,150000,150000,100880.0,-48.92569766240875,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.00496,51.00496,51.00496,51.00496,1,3.585,1.0,1.0,21.29,0.875,8.594565521121329,1.177604724192034,3.585,1.0,1.0,21.29,0.875,8.594565521121329,1.177604724192034,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,11,323345,GA,40,-50.94764,50.94764,0,1,1.220776,21.90857,52.2578,69.345,18.2716,40.27784,0,0,0,0,0,0,107.0,1,-50.94764,50.94764,1.220776,21.90857,52.2578,69.345,18.2716,40.27784,14099.132140833884,150000,150000,142920.0,-43.62040475546503,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.94764,50.94764,50.94764,50.94764,1,3.835,1.0,1.0,22.41,0.805,7.56155759854799,1.2538065611893692,3.835,1.0,1.0,22.41,0.805,7.56155759854799,1.2538065611893692,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,12,324345,GA,40,-48.54663,48.54663,0,1,1.220316,23.66004,52.5471,68.689,18.2003,33.58969,0,0,0,0,0,0,15.0,1,-48.54663,48.54663,1.220316,23.66004,52.5471,68.689,18.2003,33.58969,12745.447400888428,150000,150000,144800.0,-47.62249999173327,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,48.54663,48.54663,48.54663,48.54663,1,5.24,1.0,1.535,22.275,0.8250000000000001,5.244667543143075,0.9000000015935945,5.24,1.0,1.535,22.275,0.8250000000000001,5.244667543143075,0.9000000015935945,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,13,325345,GA,40,-50.84298,50.84298,0,1,1.220895,21.67312,52.2281,69.558,18.207,44.28583,0,0,0,0,0,0,148.0,1,-50.84298,50.84298,1.220895,21.67312,52.2281,69.558,18.207,44.28583,11836.312686290592,150000,150000,102960.0,-48.67703963883093,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.84298,50.84298,50.84298,50.84298,1,3.515,1.0,1.0,20.81,0.91,8.95198019433208,1.138709001735091,3.515,1.0,1.0,20.81,0.91,8.95198019433208,1.138709001735091,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,14,326345,GA,40,-51.0549,51.0549,0,1,1.220788,21.85374,52.2083,69.237,18.224,40.49867,0,0,0,0,0,0,108.0,1,-51.0549,51.0549,1.220788,21.85374,52.2083,69.237,18.224,40.49867,13213.23445321992,150000,150000,106720.0,-45.5912487701918,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.0549,51.05491,51.0549,51.05491,1,3.835,1.0,1.0,22.48,0.8,7.63808144281726,1.2543603147394449,3.835,1.0,1.0,22.48,0.8,7.63808144281726,1.2543603147394449,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,15,327345,GA,40,-51.03773,51.03767,0,1,1.220693,22.19306,52.2331,69.104,18.241,38.49629,0,0,0,0,0,0,168.0,1,-51.03773,51.03773,1.220693,22.19306,52.2331,69.104,18.241,38.49629,12262.497427782044,150000,150000,79920.0,-45.90107785918573,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.03767,51.03767,51.03773,51.03773,1,4.055,1.0,1.0,22.385,0.77,6.943893761092756,1.28430592472431,4.055,1.0,1.0,22.385,0.77,6.943893761092756,1.284305924724472,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,16,328345,GA,40,-41.96735,41.96735,0,1,1.220339,24.19596,52.2169,67.224,18.3519,28.38348,0,0,0,0,0,0,138.0,1,-41.96735,41.96735,1.220339,24.19596,52.2169,67.224,18.3519,28.38348,10285.450479414314,150000,150000,135640.0,-39.68764571818478,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,41.96735,46.04,41.96735,46.04,1,8.15,1.0,4.525,27.585,0.875,3.436622956133521,1.0806134695586354,8.15,1.0,4.525,27.585,0.875,3.436622956133521,1.0806134695586354,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,17,329345,GA,40,-51.02065,51.02065,0,1,1.220807,21.91794,52.2183,69.473,18.2783,41.86598,0,0,0,0,0,0,91.0,1,-51.02065,51.02065,1.220807,21.91794,52.2183,69.473,18.2783,41.86598,12186.18278690055,150000,150000,29680.0,-47.43604136374242,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.02065,51.02065,51.02065,51.02065,1,3.635,1.0,1.0,21.31,0.8500000000000001,8.112700065310957,1.2134109565107114,3.635,1.0,1.0,21.31,0.8500000000000001,8.112700065310957,1.2134109565107114,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,18,330345,GA,40,-44.80205,44.80205,0,1,1.220491,24.03901,52.2117,66.921,19.709,27.21703,0,0,0,0,0,0,135.0,1,-44.80205,44.80205,1.220491,24.03901,52.2117,66.921,19.709,27.21703,10305.00062828511,150000,150000,145240.0,-39.59019536832778,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,44.80205,44.80205,44.80205,44.80205,1,6.99,1.0,5.0,21.9,0.97,3.030047164056795,1.04144934357351,6.99,1.0,5.0,21.9,0.97,3.030047164056795,1.04144934357351,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,19,331345,GA,40,-42.35328,42.35328,0,1,1.220394,24.13528,52.2002,66.648,18.3794,27.82625,0,0,0,0,0,0,129.0,1,-42.35328,42.35328,1.220394,24.13528,52.2002,66.648,18.3794,27.82625,12946.238315939903,150000,150000,148840.0,-33.359625153767695,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,42.35328,45.68058,42.35328,45.68058,1,8.68,1.0,5.0,27.495,0.865,3.242492483337733,0.98724217208813,8.68,1.0,5.0,27.495,0.865,3.242492483337733,0.98724217208813,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,20,332345,GA,40,-51.02928,51.02928,0,1,1.22065,22.35769,52.2091,69.041,18.2551,37.09778,0,0,0,0,0,0,147.0,1,-51.02928,51.02928,1.22065,22.35769,52.2091,69.041,18.2551,37.09778,12346.046468984336,150000,150000,135280.0,-46.969245481003206,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.02928,51.0294,51.02928,51.0294,1,4.265000000000001,1.0,1.0,22.545,0.745,6.4587641692148505,1.305530398029975,4.265000000000001,1.0,1.0,22.545,0.745,6.4587641692148505,1.305530398029975,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,21,333345,GA,40,-41.85476,41.85476,0,1,1.221011,22.76802,52.2001,67.738,18.7765,26.05759,0,0,0,0,0,0,133.0,1,-41.85476,41.85476,1.221011,22.76802,52.2001,67.738,18.7765,26.05759,12161.737617902458,150000,150000,147720.0,-32.87106360222735,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,41.85476,44.02311,41.85476,44.02311,1,9.215,1.0,5.0,26.23,0.93,2.621272116072195,1.097991314027387,9.215,1.0,5.0,26.23,0.93,2.621272116072195,1.097991314027387,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,22,334345,GA,40,-43.90007,43.90007,0,1,1.22069,23.54356,52.2004,67.209,19.3598,26.69416,0,0,0,0,0,0,120.0,1,-43.90007,43.90007,1.22069,23.54356,52.2004,67.209,19.3598,26.69416,11723.577124131843,150000,150000,127360.0,-40.27337367732452,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,43.90007,44.48684,43.90007,44.48684,1,7.765000000000001,1.0,5.0,23.425,0.95,2.846120006115002,1.0485628416790571,7.765000000000001,1.0,5.0,23.425,0.95,2.846120006115002,1.0485628416790571,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,23,335345,GA,40,-50.95678,50.95678,0,1,1.220623,22.48231,52.2126,68.994,18.2598,36.74963,0,0,0,0,0,0,68.0,1,-50.95678,50.95678,1.220623,22.48231,52.2126,68.994,18.2598,36.74963,12335.63135561347,150000,150000,138520.0,-46.983780603804014,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.95678,50.95678,50.95678,50.95678,1,4.300000000000001,1.0,1.0,22.205,0.745,6.338194437408557,1.3099005952236604,4.300000000000001,1.0,1.0,22.205,0.745,6.338194437408557,1.3099005952236604,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,24,336345,GA,40,-51.07989,51.07989,0,1,1.2207,22.17803,52.2009,69.148,18.2703,38.36288,0,0,0,0,0,0,97.0,1,-51.07989,51.07989,1.2207,22.17803,52.2009,69.148,18.2703,38.36288,13617.995545446873,150000,150000,138000.0,-47.69871319128328,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.07989,51.07989,51.07989,51.07989,1,4.055,1.0,1.0,22.49,0.765,6.897476172046852,1.2885358489735852,4.055,1.0,1.0,22.49,0.765,6.897476172046852,1.2885358489735852,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,25,337345,GA,40,-51.10961,51.10961,0,1,1.220826,21.81335,52.2027,69.39,18.2281,42.10088,0,0,0,0,0,0,85.0,1,-51.10961,51.10961,1.220826,21.81335,52.2027,69.39,18.2281,42.10088,13021.634525077416,150000,150000,129800.0,-47.31421168131121,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.10961,51.10961,51.10961,51.10961,1,3.65,1.0,1.0,21.565,0.8450000000000001,8.19403493438809,1.2114341390686565,3.65,1.0,1.0,21.565,0.8450000000000001,8.19403493438809,1.2114341390686565,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,26,338345,GA,40,-50.95247,50.95247,0,1,1.220674,22.32249,52.2089,69.287,18.3734,37.51002,0,0,0,0,0,0,93.0,1,-50.95247,50.95247,1.220674,22.32249,52.2089,69.287,18.3734,37.51002,13201.99759240821,150000,150000,127320.0,-42.35229294658631,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.95247,50.95262,50.95247,50.95262,1,4.1,1.005,1.0,22.335,0.76,6.601642596739727,1.299827569851099,4.1,1.005,1.0,22.335,0.76,6.601642596739727,1.299827569851099,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,27,339345,GA,40,-50.96612,50.96612,0,1,1.220706,22.16303,52.2492,69.237,18.2942,38.75423,0,0,0,0,0,0,61.0,1,-50.96612,50.96612,1.220706,22.16303,52.2492,69.237,18.2942,38.75423,11894.001260293648,150000,150000,45240.0,-46.96162961557077,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.96612,50.96612,50.96612,50.96612,1,3.985,1.0,1.0,22.3,0.78,7.033311918746011,1.279263329026441,3.985,1.0,1.0,22.3,0.78,7.033311918746011,1.2792633290293045,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,28,340345,GA,40,-51.05366,51.05366,0,1,1.220673,22.253,52.2347,69.028,18.2174,38.01078,0,0,0,0,0,0,17.0,1,-51.05366,51.05366,1.220673,22.253,52.2347,69.028,18.2174,38.01078,13243.01130178012,150000,150000,138440.0,-50.58996928169521,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.05366,51.05366,51.05366,51.05366,1,4.145,1.0,1.0,22.47,0.76,6.775531360646283,1.2913476575241147,4.145,1.0,1.0,22.47,0.76,6.775531360646283,1.2913476575241147,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,29,341345,GA,40,-50.84598,50.84598,0,1,1.220774,22.01286,52.2147,69.669,18.4673,39.67889,0,0,0,0,0,0,108.0,1,-50.84598,50.84598,1.220774,22.01286,52.2147,69.669,18.4673,39.67889,13763.970092097295,150000,150000,139440.0,-33.74212454333029,150001,150000,measure_failed=1,0,PSRR_worst_case_10Hz_10MHz,50.84598,50.84598,50.84598,50.84598,1,3.765,1.0,1.0,22.19,0.805,7.353610297379222,1.266290795698369,3.765,1.0,1.0,22.19,0.805,7.353610297379222,1.266290795698369,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,0,312345,GWO,40,-51.06659,51.06659,0,1,1.22085,21.74838,52.2001,69.413,18.2039,42.76591,0,0,0,0,0,0,131.0,1,-51.06659,51.06659,1.22085,21.74838,52.2001,69.413,18.2039,42.76591,22903.33058638312,150000,150000,149680.0,-45.43227137520917,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.06659,51.06659,51.06659,51.06659,1,3.61,1.01,1.0,21.425,0.86,8.424687329477331,1.1936800966452743,3.61,1.01,1.0,21.425,0.86,8.424687329477331,1.1936800966452743,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,1,313345,GWO,40,-51.09565,51.09565,0,1,1.220843,21.75347,52.2001,69.379,18.2005,42.44672,0,0,0,0,0,0,48.0,1,-51.09565,51.09565,1.220843,21.75347,52.2001,69.379,18.2005,42.44672,23095.46795392781,150000,150000,150000.0,-45.85608082653884,150001,150000,measure_failed=1,0,PSRR_worst_case_10Hz_10MHz,51.09565,51.09565,51.09565,51.09565,1,3.635,1.02,1.0,21.605,0.8500000000000001,8.313924767730692,1.2019400424675315,3.635,1.02,1.0,21.605,0.8500000000000001,8.313924767730692,1.2019400424675315,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
hard,SKY130-BGR-hard,7,2,314345,GWO,40,-51.12837,51.12837,0,1,1.220829,21.78847,52.2003,69.343,18.2019,42.21862,0,0,0,0,0,0,109.0,1,-51.12837,51.12837,1.220829,21.78847,52.2003,69.343,18.2019,42.21862,22984.89583911188,150000,150000,150000.0,-45.543008151021006,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.12837,51.12837,51.12837,51.12837,1,3.655,1.0,1.0,21.58,0.8450000000000001,8.234886946231157,1.2091990465875937,3.655,1.0,1.0,21.58,0.8450000000000001,8.234886946231157,1.2091990465875937,1.218694,1.221112,24.2,52.2,64.2,18.2,48.9
